Shape,Carat,Color,Clarity,Cut,Fluorescence,Polish,Symmetry,Length,Width,Depth,Log_Price
0,0.42,4,4,0,1,0,3,5.09,3.52,2.33,7.142036574706803
0,0.53,7,3,0,0,0,3,5.62,3.79,2.45,7.0825485693553
0,0.5,4,1,0,0,0,3,5.75,3.98,2.35,7.44716835960004
0,0.54,0,2,0,0,0,3,5.03,4.16,2.96,7.262628600974241
0,0.7,0,1,0,0,0,0,5.67,4.14,2.92,7.543273346705446
0,0.41,5,4,0,0,2,3,5.25,3.49,2.35,7.02197642307216
0,0.31,5,5,0,0,0,3,4.69,3.23,2.09,6.97914527506881
0,0.42,0,3,1,0,1,3,5.71,3.52,2.3,7.199678345691172
0,0.5,7,6,0,1,0,0,5.18,3.77,2.6,7.160069207596127
0,0.52,1,1,2,1,0,3,5.57,3.84,2.48,7.076653815443951
0,0.6,5,4,1,1,0,0,6.22,3.9,2.55,7.556427969440253
0,0.5,2,1,0,1,2,3,5.42,3.7,2.63,7.133295954896068
0,0.71,7,3,0,1,0,3,6.15,4.1,2.78,7.409136443920128
0,0.42,0,0,2,1,0,3,5.82,3.46,2.06,7.433666540166168
0,0.33,5,5,0,1,0,0,4.77,3.29,2.16,7.04141166379481
0,0.5,3,6,0,1,0,3,5.03,3.74,2.75,7.44716835960004
0,0.4,1,5,0,0,0,0,5.22,3.49,2.33,7.534228326274089
0,0.7,7,5,0,1,0,0,5.84,4.28,2.86,7.5883236773352225
0,0.52,1,6,0,0,2,3,5.27,3.83,2.66,7.601901959875166
0,0.5,1,1,0,0,0,3,5.39,3.84,2.42,7.463363045520021
0,0.3,5,0,0,1,0,3,4.74,3.24,2.13,6.946975992135418
0,0.4,1,3,0,0,0,3,5.31,3.54,2.15,7.0707241072602764
0,0.53,6,5,0,1,0,3,5.47,3.88,2.57,7.264730177929867
0,0.5,0,3,0,1,2,3,5.21,3.85,2.59,7.599401333415815
0,0.87,7,1,3,0,2,3,6.18,4.57,3.09,7.557994958530806
0,0.47,4,6,1,1,0,3,5.29,3.79,2.5,7.325148957955575
0,0.3,1,1,0,1,1,1,4.61,3.21,2.2,6.842683282238422
0,0.3,6,4,0,1,2,2,4.22,3.35,2.27,6.705639094860003
0,0.59,5,6,0,1,2,2,5.62,4.14,2.73,7.5953872788539725
0,0.5,5,6,0,1,0,2,5.21,3.86,2.56,7.38025578842646
0,0.5,1,4,0,1,0,3,5.03,3.78,2.64,7.3914152346753585
0,0.34,2,7,3,1,2,3,4.4,3.2,2.37,6.558197802812269
0,0.49,5,6,0,1,2,3,5.33,3.95,2.5,7.37650812632622
0,0.4,4,6,0,1,2,3,5.23,3.49,2.38,7.323170717943469
0,0.32,1,3,0,0,2,3,4.84,3.36,2.11,6.873163834212518
0,0.5,2,6,0,1,0,3,5.32,3.73,2.55,7.401231264413015
0,0.4,0,3,0,1,2,3,4.94,3.57,2.47,7.132497551660044
0,0.4,5,6,0,1,2,3,5.11,3.55,2.42,7.093404625868766
0,0.46,4,3,0,0,0,0,5.0,3.71,2.46,7.40184157874383
0,0.4,2,6,0,1,2,3,5.22,3.47,2.3,7.4342573821331355
0,0.38,2,3,0,1,2,3,4.45,3.69,2.48,7.048386408721883
0,0.52,0,1,0,0,2,3,6.06,3.81,2.28,7.460490305825338
0,0.33,5,4,0,1,1,1,4.01,3.78,2.64,6.5998704992128365
0,0.52,3,5,0,0,2,3,5.17,3.91,2.66,7.480428306074208
0,0.5,1,7,0,1,1,2,4.97,3.82,2.67,7.107425474110705
0,0.32,3,3,0,1,1,2,4.02,3.64,2.38,7.1731917424865985
0,0.6,3,4,1,0,0,3,5.47,4.06,2.65,7.628517626575055
0,0.27,0,3,0,1,0,0,4.37,3.07,2.17,6.818924065275521
0,0.5,5,6,0,1,0,3,5.13,3.76,2.56,7.293697720601438
0,0.5,5,4,0,1,2,2,4.99,3.71,2.58,7.293697720601438
0,0.41,0,5,1,1,0,3,5.12,3.53,2.29,7.559038255443384
0,0.38,3,4,0,1,1,2,4.97,3.58,2.41,6.967909201801884
0,0.5,1,6,2,0,0,3,5.38,4.05,2.5,7.599401333415815
0,0.52,0,5,0,0,0,0,5.24,3.82,2.57,7.419380582918692
0,0.41,1,3,0,1,0,3,5.67,3.4,2.17,7.404887575616125
0,0.28,2,3,2,0,2,3,4.65,3.25,2.06,6.703188113240863
0,0.34,3,0,0,1,0,0,4.75,3.49,2.3,7.136483208590247
0,0.59,0,7,0,1,0,0,6.1,4.0,2.6,7.25063551189868
0,0.44,3,5,2,1,2,3,4.99,3.65,2.29,7.160069207596127
0,0.53,5,4,0,1,0,3,5.6,3.84,2.52,7.198931240688173
0,0.5,1,1,1,1,0,3,5.23,3.94,2.64,7.387090235656757
0,0.67,0,7,0,1,1,2,5.98,4.01,2.85,7.444248649496705
0,0.28,1,5,0,1,0,3,4.69,3.11,2.03,6.419994928147142
0,0.32,1,1,0,1,2,3,4.63,3.41,2.22,6.729824070489475
0,0.41,0,1,0,0,0,3,4.92,3.56,2.43,7.1049654482698426
0,0.41,1,1,0,1,1,2,5.64,3.35,2.18,7.1569563646156364
0,0.49,3,4,0,1,2,3,5.15,3.81,2.58,7.414572881350589
0,0.4,1,1,0,0,2,3,4.92,3.6,2.39,7.029087564149662
0,0.6,4,4,1,0,0,3,5.66,4.09,2.72,7.484930283289661
0,0.4,1,6,0,0,0,3,5.2,3.5,2.34,7.485491608030754
0,0.42,1,3,0,1,0,0,4.92,3.77,2.43,7.52456122628536
0,0.42,2,0,1,1,2,3,5.22,3.65,2.43,7.549609165154532
0,0.5,2,4,0,1,0,0,5.36,3.82,2.55,7.60887062919126
0,0.51,1,3,1,1,0,3,5.13,3.89,2.59,7.421177528595393
0,0.51,3,4,0,1,0,3,5.51,3.75,2.53,7.529406457837013
0,0.6,3,4,1,1,0,3,5.58,3.95,2.64,7.6093665379542115
0,0.32,3,0,0,0,0,3,4.7,3.25,2.16,7.046647277848756
0,0.4,0,6,0,1,0,3,4.7,3.61,2.49,7.168579897264035
0,0.84,7,3,0,1,2,2,5.61,4.8,3.4,7.478169694159785
0,0.6,6,5,0,1,0,3,5.56,4.21,2.69,7.395721608602045
0,0.52,3,4,0,1,0,3,5.04,3.87,2.65,7.499423290592229
0,0.53,4,4,0,1,2,3,5.25,3.99,2.93,7.283448228756631
0,0.52,6,3,0,1,0,3,5.55,3.88,2.52,7.319202458767849
0,0.42,2,3,0,1,2,0,4.82,3.53,2.65,7.515344571180436
0,0.42,0,3,1,1,0,3,4.8,3.68,2.4,7.150701457592526
0,0.7,5,6,0,0,0,3,6.15,4.24,2.74,7.60887062919126
0,0.23,4,4,1,0,0,3,4.1,2.98,1.96,6.513230110912307
0,0.46,4,7,0,1,2,3,4.96,3.5,2.75,6.890609120147166
0,0.41,2,0,0,1,0,0,4.83,3.56,2.42,7.484930283289661
0,0.42,0,5,0,0,0,3,5.19,3.58,2.32,7.534228326274089
0,0.5,1,3,0,1,0,2,5.15,3.84,2.65,7.265429723253953
0,0.47,0,3,0,1,2,2,5.23,4.09,2.58,7.516433302915632
0,0.33,5,0,0,1,0,3,4.72,3.25,2.16,7.04141166379481
0,0.42,4,0,1,1,0,0,5.21,3.52,2.29,7.109062135687172
0,0.34,3,0,1,1,0,0,4.75,3.49,2.3,7.136483208590247
0,0.3,0,4,0,0,2,2,4.61,3.15,2.1,6.740519359606223
0,0.5,1,4,0,1,2,3,5.45,3.76,2.44,7.629975707027789
0,0.96,7,1,0,1,2,2,5.88,4.69,3.41,7.627057417018934
0,0.32,2,5,2,1,2,3,4.77,3.3,2.05,7.148345743900068
0,0.5,6,5,0,0,2,3,5.18,3.77,2.55,7.348587530927593
0,0.71,6,3,0,1,0,3,5.97,4.32,2.82,7.566828479208331
0,0.31,3,0,0,0,0,3,4.76,3.28,2.03,7.014814351275545
0,0.41,0,6,0,0,0,3,5.06,3.8,2.38,7.231287004327616
0,0.4,3,3,0,1,0,0,5.02,3.48,2.36,7.293697720601438
0,0.42,2,4,0,1,0,3,5.02,3.71,2.4,7.385230923066573
0,0.51,1,5,0,0,0,3,5.03,3.76,2.61,7.566311014772463
0,0.43,0,5,1,1,0,3,5.11,3.6,2.41,7.60688453121963
0,0.5,6,2,0,1,0,3,5.39,3.7,2.45,7.057036981697891
0,0.39,0,4,0,0,1,2,5.52,3.61,2.15,7.2682230211595655
0,0.8,7,3,1,0,0,3,6.15,4.54,2.85,7.494430215031565
0,0.54,4,1,0,0,1,1,5.98,3.76,2.62,7.395107546562485
0,0.29,1,3,0,1,0,0,4.65,3.4,2.1,7.059617628291383
0,0.45,1,3,1,0,0,3,5.15,3.69,2.39,7.0925737159746784
0,0.52,3,3,0,1,0,0,5.35,3.84,2.44,7.534762657037537
0,0.7,4,4,0,0,0,3,5.47,4.18,3.02,7.516977224604321
0,0.5,3,4,0,1,0,2,5.31,3.99,2.44,7.409741954080923
0,0.51,0,3,0,0,2,3,5.23,3.8,2.62,7.582738488914411
0,0.31,0,1,0,1,0,3,4.51,3.25,2.04,6.805722553416985
0,0.4,0,1,0,1,0,3,4.88,3.61,2.53,7.10002716662926
0,0.37,0,4,0,1,1,2,5.19,3.41,2.3,7.207118856207756
0,0.4,0,1,0,0,2,2,4.7,3.51,2.6,7.080026499922591
0,0.71,5,4,0,1,0,3,6.22,4.15,2.78,7.632885505395133
0,0.5,1,3,0,1,0,2,5.15,3.84,2.65,7.265429723253953
0,0.3,4,6,0,1,0,3,4.56,3.3,2.06,6.853299093186078
0,0.53,6,5,1,1,0,3,5.17,3.95,2.6,7.132497551660044
0,0.21,2,1,0,1,1,2,4.78,2.83,1.83,6.324358962381311
0,0.52,6,2,0,1,1,2,5.1,4.13,2.78,6.950814768442584
0,0.28,0,3,0,1,1,1,4.28,3.47,2.11,6.492239835020471
0,0.5,5,0,1,0,0,3,5.21,3.86,2.56,7.161622002939187
0,0.5,3,6,0,1,0,3,5.35,3.91,2.66,7.534228326274089
0,0.49,5,6,0,1,0,3,5.15,3.69,2.41,7.3632795869630385
0,0.5,0,6,0,0,0,3,5.18,3.82,2.62,7.565793282428515
0,0.5,5,4,0,1,0,2,5.43,3.91,2.35,7.43955930913332
0,0.3,0,4,0,1,0,3,4.78,3.37,2.1,6.805722553416985
0,0.4,1,5,0,1,0,3,5.1,3.74,2.23,7.465655310134056
0,0.38,1,3,0,1,1,2,4.86,3.44,2.49,7.21081845347222
0,0.43,1,1,0,1,2,1,5.54,3.73,2.41,7.124478262493424
0,0.53,5,4,0,1,0,3,5.6,3.84,2.52,7.198931240688173
0,0.31,2,5,0,1,0,3,4.72,3.25,2.08,7.080867896690782
0,0.7,6,2,0,1,0,0,5.82,4.24,2.81,7.213768308118642
0,0.71,5,1,0,1,0,3,5.73,4.4,2.97,7.329749689041512
0,0.46,3,1,0,1,2,2,5.08,3.7,2.55,7.1891677384203225
0,0.3,6,5,3,1,2,3,4.7,3.23,2.16,6.327936783729195
0,0.63,3,7,0,0,2,2,6.84,4.13,2.23,7.428927194802272
0,0.5,4,6,0,1,0,3,5.01,3.84,2.79,7.460490305825338
0,0.33,2,4,2,1,0,0,4.96,3.38,2.12,7.024649030453636
0,0.7,2,1,0,1,0,0,5.85,4.26,2.82,7.445417556701687
0,0.4,0,5,0,0,0,3,4.88,3.66,2.44,7.475905969367397
0,0.46,0,6,2,0,0,3,4.98,3.86,2.44,7.045776576879511
0,0.33,4,5,0,1,1,2,4.58,3.42,2.24,6.918695219020472
0,0.41,1,5,0,1,0,3,5.24,3.54,2.3,7.510430556378006
0,0.5,4,2,0,1,1,2,5.51,3.9,2.58,7.05617528410041
0,0.4,3,4,0,1,0,3,5.08,3.54,2.33,7.1284959456800365
0,0.42,2,5,0,0,2,2,5.18,3.46,2.21,7.255591274253665
0,0.5,3,4,0,1,0,3,5.34,3.79,2.5,7.5406215286571525
0,0.3,0,5,0,1,2,3,4.09,3.47,2.34,7.112327444710911
0,0.51,7,1,0,0,2,3,5.44,3.83,2.43,7.180069874302796
0,0.34,1,7,0,0,2,2,4.03,3.61,2.67,6.854354502255021
0,0.3,4,4,0,1,0,3,4.61,3.18,2.14,6.659293919683638
0,0.5,3,4,0,1,0,0,5.25,3.72,2.52,7.5406215286571525
0,0.41,3,1,0,0,0,3,4.78,3.62,2.45,7.007600613951853
0,0.31,5,6,0,0,0,3,4.71,3.27,2.02,6.97914527506881
0,0.42,2,5,0,1,2,3,5.09,3.76,2.25,7.478169694159785
0,0.73,6,1,0,1,0,3,5.93,4.29,2.89,7.104144092987527
0,0.31,3,4,0,1,0,3,4.74,3.27,2.03,6.755768921984255
0,0.3,7,5,0,1,2,3,4.54,3.13,2.2,6.3835066348840055
0,0.51,0,2,0,1,2,3,5.52,3.85,2.45,7.366445148327599
0,0.34,2,6,0,0,0,3,4.8,3.3,2.2,7.10002716662926
0,0.5,6,1,0,1,2,2,5.68,3.69,2.18,6.761572768804055
0,0.51,2,1,0,1,1,2,4.91,3.83,3.0,7.2115567333138015
0,0.4,2,1,0,1,0,3,5.1,3.63,2.33,7.10002716662926
0,0.34,5,6,0,1,0,3,4.77,3.32,2.2,7.071573364211532
0,0.7,7,6,0,0,2,3,5.41,4.17,3.17,7.3758821482150125
0,0.35,0,5,1,1,0,3,4.65,3.43,2.29,7.4127640174265625
0,0.48,0,2,0,0,1,2,4.98,3.75,2.77,7.018401799069201
0,0.51,6,6,0,1,2,2,4.94,4.16,2.81,7.423568444259167
0,0.71,5,6,0,0,0,3,5.57,4.2,3.01,7.58629630715272
0,0.3,1,5,0,0,0,3,4.69,3.45,2.17,6.881411303642535
0,0.6,5,3,1,1,0,3,5.6,4.08,2.68,7.527793987721444
0,0.41,0,5,1,0,0,3,5.35,3.5,2.28,7.559038255443384
0,0.71,7,1,0,0,0,3,6.0,4.35,2.82,7.2485040723706105
0,0.38,4,7,0,1,2,2,4.57,3.51,2.47,6.684611727667927
0,0.67,6,4,0,0,1,2,6.27,4.3,2.71,7.621684998724611
0,0.58,2,4,0,1,2,3,5.06,4.19,2.8,7.486613313139955
0,0.51,3,1,0,1,0,2,5.3,3.99,2.58,7.362645270417825
0,0.44,3,6,0,1,0,3,4.99,3.7,2.42,7.43307534889858
0,0.5,0,7,2,1,2,3,5.52,3.91,2.51,7.1308988302963465
0,0.42,0,4,0,1,2,3,4.9,3.74,2.53,7.1459844677143876
0,0.31,6,1,3,1,2,3,4.21,3.0,2.4,6.621405651764134
0,0.45,3,6,0,1,2,2,5.18,3.64,2.56,7.404887575616125
0,0.41,1,3,0,1,2,3,4.6,3.7,2.6,7.317876198626496
0,0.56,4,1,0,1,2,0,5.32,3.9,2.66,7.507690077819904
0,0.49,1,5,2,1,2,0,5.35,3.73,2.39,7.540090320145325
0,0.53,5,1,0,0,2,3,5.52,3.66,2.59,7.347299700743164
0,0.7,7,5,0,0,0,0,5.74,4.0,3.0,7.5310163320779155
0,0.51,2,4,0,0,0,3,5.2,3.99,2.63,7.628517626575055
0,0.32,5,5,0,1,0,3,4.72,3.24,2.15,7.011213987350367
0,0.5,3,4,0,1,2,3,4.94,3.78,2.71,7.237778191923443
0,0.7,4,4,0,0,0,3,5.47,4.18,3.02,7.516977224604321
0,0.6,7,3,0,1,0,0,5.09,4.22,2.76,7.069874128458572
0,0.4,3,5,0,1,2,0,4.93,3.59,2.44,7.1284959456800365
0,0.4,3,5,0,0,2,3,4.96,3.51,2.29,7.421775793644647
0,0.61,5,4,2,0,0,0,5.69,4.09,2.63,7.640123172695364
0,0.5,0,4,1,0,2,3,5.49,3.9,2.35,7.60339933974067
0,0.5,0,4,0,0,2,3,5.49,3.9,2.35,7.60339933974067
0,0.4,4,5,0,1,0,3,4.98,3.56,2.34,7.337587743538596
0,0.5,2,1,0,0,2,3,5.76,3.92,2.51,7.44716835960004
0,0.32,1,5,0,0,2,2,4.79,3.22,2.21,7.10002716662926
0,0.7,5,1,0,0,0,3,5.81,4.24,2.85,7.4127640174265625
0,0.71,7,6,0,1,0,3,5.56,4.16,3.01,7.3914152346753585
0,0.4,0,1,0,0,0,3,4.98,3.67,2.34,7.080026499922591
0,0.46,3,3,3,1,2,3,4.62,3.8,2.74,7.444248649496705
0,0.45,2,5,0,1,0,3,5.2,3.62,2.43,7.60339933974067
0,0.32,2,5,0,0,0,3,4.77,3.28,2.06,7.038783541388542
0,0.6,4,3,2,0,0,3,5.53,4.13,2.59,7.147559271189454
0,0.46,0,6,2,0,0,3,4.98,3.86,2.44,7.207118856207756
0,0.43,0,6,0,1,2,3,4.58,4.1,2.56,7.552762084214147
0,0.58,5,3,0,1,2,2,5.26,4.09,2.85,7.500529485395295
0,0.51,0,4,0,1,0,3,5.07,3.73,2.79,7.536363938404511
0,0.5,3,3,0,1,0,3,6.01,3.36,2.39,7.609862200913554
0,0.28,1,1,0,1,0,0,4.3,3.25,2.3,6.601230118728877
0,0.36,4,1,0,1,1,2,5.13,3.42,2.2,6.792344427470809
0,0.31,4,1,0,1,0,3,4.43,3.19,2.33,6.393590753950631
0,0.32,4,0,1,0,2,3,4.73,3.42,2.12,6.71901315438526
0,0.51,5,5,2,0,2,0,5.49,3.84,2.41,7.3901814282264295
0,0.23,3,0,3,1,1,2,8.31,5.44,3.74,6.4425401664681985
0,0.42,1,1,0,0,2,2,4.83,3.59,2.49,7.026426808699636
0,0.59,5,6,1,1,2,2,5.62,4.14,2.73,7.5953872788539725
0,0.34,5,0,2,0,0,3,4.83,3.3,2.12,6.658011045870748
0,0.35,1,5,1,0,2,3,4.53,3.72,2.39,6.903747257584598
0,0.51,3,2,0,0,0,0,5.18,3.82,2.62,7.3031700512368
0,0.36,5,4,0,1,1,2,5.19,3.34,2.24,6.9167150203536085
0,0.3,4,5,0,0,0,3,4.72,3.22,2.03,6.946975992135418
0,0.3,3,6,0,0,0,3,4.6,3.21,2.11,6.964135612418245
0,0.61,6,3,0,0,1,2,5.61,4.12,2.83,7.613324979540639
0,0.34,2,6,2,1,2,3,4.68,3.47,2.17,7.160845906664299
0,0.48,2,3,0,1,0,0,5.63,3.93,2.3,7.587817219993427
0,0.3,4,6,0,1,2,2,4.57,3.25,2.04,6.853299093186078
0,0.53,3,3,0,0,0,3,5.2,3.92,2.66,7.469654172932128
0,0.2,2,3,0,1,0,0,4.01,2.99,1.95,6.660575149839686
0,0.56,3,4,0,0,2,2,5.39,3.95,2.67,7.5569505720129
0,0.3,0,4,0,1,2,2,4.74,3.19,2.05,6.915723448631314
0,0.38,1,3,0,1,1,1,4.76,3.43,2.6,7.077498053569231
0,0.43,0,6,0,1,2,2,5.25,3.55,2.49,7.448333860897476
0,0.39,1,5,1,1,2,2,5.39,3.27,2.12,7.4377951216719325
0,0.56,5,3,0,0,2,0,5.55,4.1,2.63,7.562161631225652
0,0.75,0,2,0,1,0,0,6.22,4.18,2.87,7.578145472419466
0,0.4,5,0,0,0,0,3,5.16,3.62,2.24,7.262628600974241
0,0.3,1,0,2,0,0,3,4.76,3.28,2.05,7.258412150595307
0,0.57,3,4,0,1,0,3,5.69,4.08,2.67,7.438971592395862
0,0.3,3,3,0,1,0,2,4.43,3.28,2.15,6.659293919683638
0,0.52,3,1,0,1,0,0,5.32,4.0,2.65,7.566828479208331
0,0.31,5,5,0,1,0,3,4.69,3.28,2.15,6.97914527506881
0,0.3,0,6,0,0,0,3,4.69,3.23,2.09,7.080026499922591
0,0.5,0,1,0,1,2,3,5.62,3.93,2.44,7.575584651557793
0,0.5,7,4,0,0,0,3,5.24,3.89,2.68,7.173958319756794
0,0.3,2,6,0,1,0,3,4.35,3.31,2.27,6.740519359606223
0,0.63,4,6,1,0,2,3,5.61,4.22,2.82,7.575584651557793
0,0.5,3,3,0,1,0,3,5.33,3.79,2.57,7.562681246721884
0,0.33,0,5,1,1,2,2,4.55,3.7,2.34,6.928537818164665
0,0.3,0,1,0,1,0,3,4.68,3.27,2.14,6.663132695990803
0,0.56,4,3,2,1,2,3,5.48,4.02,2.59,7.578656850594762
0,0.5,3,6,0,1,0,0,5.74,3.82,2.36,7.614312146452
0,0.53,7,3,0,0,1,2,5.45,3.95,2.7,7.3914152346753585
0,0.68,1,2,0,1,0,3,5.65,4.18,2.88,7.429520842786462
0,0.33,2,6,0,0,2,3,4.78,3.29,2.2,7.1308988302963465
0,0.32,4,5,0,1,0,3,5.0,3.36,2.18,6.683360945766275
0,0.34,5,4,0,1,0,3,4.62,3.29,2.27,6.752270376141742
0,0.56,0,5,0,0,0,3,5.58,4.03,2.73,7.493873886783559
0,0.23,3,3,0,1,0,0,4.1,3.0,1.9,6.6052979209482015
0,0.34,1,3,0,1,0,3,5.71,3.31,1.85,7.10002716662926
0,0.31,2,5,0,1,2,3,4.23,3.36,2.3,7.046647277848756
0,0.63,6,1,0,0,2,2,5.27,4.97,2.89,7.493317248862145
0,0.3,4,5,0,1,0,3,4.68,3.23,2.0,6.946975992135418
0,0.5,0,3,0,0,2,2,5.01,3.78,2.74,7.400009517162692
0,0.53,5,4,0,1,0,3,5.12,3.84,2.66,7.351799869057777
0,0.3,0,3,0,1,1,2,4.54,3.33,2.34,7.1308988302963465
0,0.5,3,2,0,1,0,2,5.76,3.73,2.25,7.1459844677143876
0,0.32,4,6,0,0,0,3,4.68,3.24,2.2,7.011213987350367
0,0.26,2,3,0,1,2,3,3.9,3.15,2.2,6.732210706467206
0,0.5,5,3,0,1,2,2,5.2,3.93,2.46,7.355001921105257
0,0.26,3,5,0,1,1,2,4.63,2.88,2.05,6.806829360392176
0,0.71,5,1,0,1,0,0,6.06,4.25,2.78,7.317212408359839
0,0.42,1,4,0,1,2,3,4.78,3.71,2.57,7.118826249062078
0,0.52,0,4,0,1,2,2,5.13,4.22,2.77,7.4798641311650265
0,0.52,3,3,0,1,2,0,5.25,3.79,2.65,7.520776415062797
0,0.31,5,5,0,1,0,3,4.68,3.23,2.07,6.97914527506881
0,0.54,2,1,1,1,2,3,5.62,4.06,2.63,7.258412150595307
0,0.61,6,0,1,1,0,3,5.52,4.11,2.67,7.589841512182657
0,0.31,0,1,0,1,2,2,4.72,3.37,1.93,6.695798917058491
0,0.4,2,0,0,1,2,3,5.24,3.54,2.21,7.485491608030754
0,0.52,4,4,0,1,0,3,5.71,3.9,2.45,7.286191714702382
0,0.33,4,3,0,1,0,3,4.6,3.4,2.26,6.760414691083428
0,0.61,1,2,0,1,2,3,5.49,4.15,2.82,7.15305163493748
0,0.46,7,1,0,1,2,3,5.16,3.54,2.47,6.905753276311464
0,0.31,0,3,2,0,0,3,4.78,3.29,2.07,7.097548850614793
0,0.4,4,0,1,1,0,3,4.97,3.59,2.26,7.078341579557671
0,0.6,7,3,0,0,0,3,5.94,3.89,2.57,7.023758954738443
0,0.5,6,5,1,1,0,3,5.09,3.82,2.55,7.084226422097916
0,0.32,3,3,0,1,0,0,4.46,3.33,2.2,7.142036574706803
0,0.43,4,5,0,1,0,0,4.6,3.74,2.59,7.2868764117507
0,0.51,4,1,0,1,2,3,5.59,3.76,2.55,7.492760300922379
0,0.61,6,3,1,0,0,3,5.77,4.16,2.73,7.51479976048867
0,0.46,2,1,0,0,1,2,5.08,3.52,2.6,7.519692404116539
0,0.61,6,5,2,1,2,3,5.54,4.17,2.67,7.429520842786462
0,0.35,2,3,0,1,0,3,4.75,3.48,2.23,7.049254841255837
0,0.77,3,1,0,1,0,3,6.04,4.4,2.91,7.52456122628536
0,0.51,5,5,0,0,2,0,5.49,3.84,2.41,7.3901814282264295
0,0.4,5,5,0,0,0,3,4.85,3.58,2.46,7.039660349862076
0,0.31,5,6,0,1,0,3,4.68,3.22,2.05,6.97914527506881
0,0.46,1,3,1,0,0,3,5.16,3.69,2.38,7.02108396428914
0,0.3,4,5,0,1,2,3,4.82,3.28,2.11,7.080026499922591
0,0.6,7,4,0,1,0,3,5.73,3.87,2.61,7.342131730584722
0,0.55,5,1,0,1,0,3,5.48,3.91,2.63,7.342131730584722
0,0.41,0,0,1,1,0,3,5.77,3.19,2.08,7.389563953677635
0,0.57,3,4,0,1,0,3,5.69,4.08,2.67,7.438971592395862
0,0.5,2,7,0,0,0,3,5.23,3.84,2.6,7.222566018822171
0,0.77,3,1,0,1,0,3,6.04,4.4,2.91,7.52456122628536
0,0.46,3,4,0,0,0,3,5.13,3.79,2.4,7.268920128193722
0,0.29,2,1,1,1,1,3,4.58,3.44,2.05,6.620073206530356
0,0.43,2,3,0,1,0,0,5.37,3.67,2.43,7.252053951852814
0,0.42,0,3,0,0,1,3,5.71,3.52,2.3,7.199678345691172
0,0.5,1,3,0,0,0,3,5.15,3.8,2.63,7.60339933974067
0,0.37,0,1,0,1,1,2,4.89,3.63,2.33,7.075808863978387
0,0.54,5,5,1,0,0,3,5.44,3.99,2.66,7.498315870766981
0,0.49,6,1,0,1,2,3,5.47,3.8,2.56,7.078341579557671
0,0.3,0,5,0,1,0,3,4.81,3.19,2.08,7.080026499922591
0,0.41,7,5,1,0,2,3,5.2,3.57,2.31,6.714170529909472
0,0.66,5,3,0,1,0,0,6.4,4.1,2.6,7.349873704738337
0,0.62,6,4,3,1,0,0,5.63,4.05,2.54,7.221105098182496
0,0.51,2,5,0,0,2,0,5.96,3.8,2.44,7.505492274737424
0,0.41,1,1,0,1,2,2,5.26,3.58,2.49,7.404887575616125
0,0.52,5,6,0,0,2,3,5.44,3.85,2.49,7.51479976048867
0,0.71,6,3,0,1,0,3,5.97,4.32,2.82,7.566828479208331
0,0.3,1,4,0,0,2,3,4.25,3.24,2.3,6.86171134048073
0,0.5,1,3,0,1,0,3,5.1,3.84,2.67,7.516433302915632
0,0.39,2,3,0,1,1,1,4.75,3.85,2.34,7.046647277848756
0,0.45,1,6,0,1,0,3,5.23,3.59,2.42,7.552237287560802
0,0.33,2,5,1,1,0,0,4.74,3.36,2.16,7.179307969504034
0,0.4,4,6,0,1,2,3,5.29,3.55,2.38,7.323170717943469
0,0.41,3,3,0,1,0,3,5.04,3.47,2.35,7.317876198626496
0,0.48,2,5,0,1,0,3,5.25,3.65,2.54,7.388946097618437
0,0.54,2,1,3,1,0,3,5.8,4.05,2.45,7.623153068476902
0,0.41,5,5,1,1,2,2,5.15,3.73,2.41,6.901737206656574
0,0.51,0,2,0,1,0,2,5.59,3.91,2.47,7.266827347520591
0,0.52,4,4,0,1,0,3,5.31,3.74,2.46,7.419380582918692
0,0.64,2,2,0,0,0,3,6.04,4.4,2.77,7.444833273892193
0,0.5,3,3,0,0,0,0,5.01,3.84,2.57,7.316548177182976
0,0.42,1,6,0,1,2,3,5.15,3.93,2.43,7.559038255443384
0,0.78,6,6,0,1,2,0,6.03,4.43,2.97,7.5678626054638825
0,0.6,0,1,1,0,2,3,5.62,3.99,2.66,7.627544390488503
0,0.31,2,5,0,1,0,3,4.79,3.25,2.16,7.113142108707088
0,0.5,3,4,0,1,0,3,5.32,4.06,2.58,7.630461261783627
0,0.35,0,5,0,1,0,3,4.81,3.32,2.22,7.097548850614793
0,0.3,1,6,0,1,0,3,4.73,3.19,2.12,7.080026499922591
0,0.46,4,6,0,1,2,3,5.16,3.74,2.52,7.451241684987676
0,0.38,1,4,0,1,2,2,5.81,3.36,2.05,7.077498053569231
0,0.7,2,1,0,1,0,0,5.85,4.26,2.82,7.445417556701687
0,0.4,5,3,0,1,0,3,4.54,3.48,2.43,6.9411900550683745
0,0.24,0,4,0,1,1,2,3.64,3.07,2.36,6.827629234502852
0,0.39,1,3,0,1,1,2,4.88,3.43,2.56,7.237059026124737
0,0.51,5,3,0,1,0,3,5.42,3.97,2.68,7.340186835320115
0,0.54,5,5,0,0,0,3,5.44,3.99,2.66,7.498315870766981
0,0.35,0,0,0,0,0,3,4.88,3.39,2.26,7.030857476116121
0,0.5,2,4,0,0,2,3,5.47,3.67,2.55,7.411556287811163
